CDC15_YAR019C	chrI_273614	100.000	2925	0	0	1	2925	156656	153732	0.0	5402
CDC15_YAR019C	chrI_BY	100.000	2925	0	0	1	2925	175905	172981	0.0	5402
CDC15_YAR019C	chrI_YJM145	99.966	2925	1	0	1	2925	159849	156925	0.0	5397
CDC15_YAR019C	chrI_I14	99.795	2925	6	0	1	2925	156498	153574	0.0	5369
CDC15_YAR019C	chrI_YPS163	99.761	2925	7	0	1	2925	160033	157109	0.0	5363
CDC15_YAR019C	chrI_CLIB413	99.726	2925	8	0	1	2925	170787	167863	0.0	5358
CDC15_YAR019C	chrI_YJM981	99.692	2925	9	0	1	2925	164552	161628	0.0	5352
CDC15_YAR019C	chrI_Y10	99.658	2925	10	0	1	2925	179399	176475	0.0	5347
CDC15_YAR019C	chrI_RM	99.658	2925	10	0	1	2925	153729	150805	0.0	5347
CDC15_YAR019C	chrI_M22	99.658	2925	10	0	1	2925	166224	163300	0.0	5347
CDC15_YAR019C	chrI_YJM454	99.624	2925	11	0	1	2925	166225	163301	0.0	5341
CDC15_YAR019C	chrI_CLIB219	99.590	2925	12	0	1	2925	165171	162247	0.0	5336
CDC15_YAR019C	chrI_PW5	99.556	2925	13	0	1	2925	162601	159677	0.0	5330
CDC15_YAR019C	chrI_YJM978	99.556	2925	13	0	1	2925	166217	163293	0.0	5330
CDC15_YAR019C	chrI_CBS2888	99.521	2925	14	0	1	2925	162840	159916	0.0	5325
CDC15_YAR019C	chrI_YPS1009	99.385	2925	18	0	1	2925	175202	172278	0.0	5302
YAT1_YAR035W	chrI_BY	100.000	2064	0	0	1	2064	190962	193025	0.0	3812
YAT1_YAR035W	chrI_YJM981	99.661	2064	7	0	1	2064	179724	181787	0.0	3773
YAT1_YAR035W	chrI_273614	99.612	2064	8	0	1	2064	171746	173809	0.0	3768
YAT1_YAR035W	chrI_CLIB413	99.564	2064	9	0	1	2064	185881	187944	0.0	3762
YAT1_YAR035W	chrI_RM	99.564	2064	9	0	1	2064	169225	171288	0.0	3762
YAT1_YAR035W	chrI_I14	99.467	2064	11	0	1	2064	179196	181259	0.0	3751
YAT1_YAR035W	chrI_YPS163	99.370	2064	13	0	1	2064	182843	184906	0.0	3740
YAT1_YAR035W	chrI_CBS2888	99.322	2064	14	0	1	2064	178851	180914	0.0	3735
YAT1_YAR035W	chrI_YJM978	99.322	2064	14	0	1	2064	194965	197028	0.0	3735
YAT1_YAR035W	chrI_YPS1009	99.273	2064	15	0	1	2064	189954	192017	0.0	3729
YAT1_YAR035W	chrI_CLIB219	99.176	2064	17	0	1	2064	182139	184202	0.0	3718
YAT1_YAR035W	chrI_Y10	98.886	2064	11	1	1	2064	194480	196531	0.0	3674
YAT1_YAR035W	chrI_YJM145	98.789	2064	13	1	1	2064	181983	184034	0.0	3663
YAT1_YAR035W	chrI_PW5	98.643	2064	25	1	1	2064	180874	182934	0.0	3653
YAT1_YAR035W	chrI_YJM454	98.256	2064	33	1	1	2064	182434	184494	0.0	3609
YAT1_YAR035W	chrI_M22	98.256	2064	33	1	1	2064	182432	184492	0.0	3609
